"date","PRC","AbsSpread","LogAbsSpread","RelSpreadMid","RelSpreadLast","RelLogSpread","LogRelLogSpread","Turnover","TradingVolume","NUMTRD","LR1","FlowRatio","avg_sentiment","headline_count","anomaly_score","rare_event_iforest","lof_score","rare_event_lof","z_sum","liquidity_class"
2024-05-23,1037.98999,0.299929999999904,-1.20420616488605,0.000289033435158911,0.000288952690189145,0.000289033437170794,-8.1489681769916,85763445448.3546,82624540,2030000,962489074091.54,174099794260159840,0.0661519074077346,44,0.618557344656567,TRUE,1.27952552140748,FALSE,21.8239699057942,"High Liquidity"
2024-11-08,147.63,0.259999999999991,-1.34707364796664,0.00176187571999723,0.00176115965589644,0.00176187617576673,-6.34137602875778,25807721876.79,174813533,1370000,3060880912412.93,35356578971202300,0,0,0.609173855247335,TRUE,1.25945539942367,FALSE,-17.0788141351725,"Low Liquidity"
2023-08-24,471.63,0.170009999999991,-1.77189802013255,0.000360415934106933,0.000360473252337618,0.000360415938008174,-7.92825181009976,54338129327.73,115213471,1730000,54499405005327.5,94004963736972896,0.047341610730407,51,0.606944060536758,TRUE,1.3572529044055,FALSE,20.757287818812,"High Liquidity"
2024-09-03,108,0.019999999999996,-3.91202300542834,0.000185150897981818,0.000185185185185148,0.000185150898510678,-8.59433939773672,51155065296,473658012,3660000,511056532928.846,187227538983360000,-0.0639541963333598,3,0.604182871056698,TRUE,1.08956262288041,FALSE,25.3170789371075,"High Liquidity"
2020-03-17,217.27,0.370010000000008,-0.994225246682043,0.00170162573758025,0.00170299627191977,0.00170162614817215,-6.37617092738146,4516817339.2,20788960,266245,44726510398.2657,1202580032475304,0,0,0.603483091075222,TRUE,1.45866697669536,FALSE,-25.2752392700284,"Low Liquidity"
2023-05-25,379.79999,0.0199900000000071,-3.91252313046948,5.26329640253877e-05,5.26329661040988e-05,5.26329640377909e-05,-9.85216794177683,58428036609.0104,153838963,2240000,267910529817.072,130878802004183232,0.048261070285896,42,0.602372391389122,TRUE,1.3238466188656,FALSE,27.5969018287957,"High Liquidity"
2024-05-28,1139.01001,0.959960000000137,-0.0408636620548584,0.000842373156373197,0.000842802075110944,0.000842373206184632,-7.07928740417381,73784637902.0162,64779622,1710000,1093496939726.57,126171730812447744,-0.0352138155554038,2,0.598910005193438,TRUE,1.70943323312641,FALSE,-4.54407951433087,"Low Liquidity"
2024-08-01,109.21,0.039999999999992,-3.2188758248684,0.000365764447695611,0.000366266825382218,0.000365764451773387,-7.91352100613545,56797301416.22,520074182,3420000,822288560564.184,194246770843472384,0.0528051498036217,5,0.596086755928231,TRUE,1.13465362410215,FALSE,24.2216277211462,"High Liquidity"
2024-07-11,127.4,0.100000000000009,-2.30258509299396,0.00078474456564395,0.000784929356357995,0.000784744605915932,-7.15015223589956,47427080282.4,372269076,3020000,828042445863.966,143229782452848000,0.136442010589609,9,0.59449071143066,TRUE,1.29824461164104,FALSE,12.8629691580117,"High Liquidity"
2022-09-14,131.28,0.00998999999998773,-4.6061706863229,7.60939968805097e-05,7.60968921388462e-05,7.60939969168817e-05,-9.483541180349,7715795188.56,58773577,579659,33768177495859.4,4472530123205502,0,0,0.41601985953672,FALSE,6.85176083863778,TRUE,6.96715747301782,"High Liquidity"
2016-01-08,29.63,0.0199999999999996,-3.91202300542817,0.00067521944632004,0.000674991562605453,0.000675219471973687,-7.30047277627477,295167600.66,9961782,60742,13602151591.5461,17929070399289.7,0,0,0.415533518509757,FALSE,8.48448298456584,TRUE,-8.08299810592642,"Low Liquidity"
2016-03-15,32.14,0.019999999999996,-3.91202300542834,0.000622277535780834,0.000622277535780834,0.000622277555860862,-7.38212433346911,181765198.8,5655420,32275,36602891689.8517,5866471791270,0,0,0.40477219072374,FALSE,8.97520827035659,TRUE,-7.49061340180866,"Low Liquidity"
2023-02-06,210.89,0.0100099999999941,-4.6041706856556,4.74756326335266e-05,4.74655033429469e-05,4.74756326429571e-05,-9.95529397554203,9514204497.04,45114536,434403,18245216564984.3,4132998976127667,0,0,0.399915948520545,FALSE,5.26524518239818,TRUE,6.45479818767485,"High Liquidity"
2015-12-15,32.97,0.019999999999996,-3.91202300542834,0.000606612071580104,0.000606612071580104,0.000606612090181535,-7.40762103184753,253302707.28,7682824,48110,20751566634.2422,12186393247240.8,0,0,0.399583317880442,FALSE,8.49694008944356,TRUE,-7.20837512334322,"Low Liquidity"
2015-07-15,19.75,0.0100000000000016,-4.60517018598794,0.000506457330969945,0.00050632911392413,0.000506457341795219,-7.58807045935204,131206123,6643348,34208,18574961038.1786,4488299055584,-0.124807544150677,1,0.388704872651865,FALSE,11.2754869011561,TRUE,-6.25451956837389,"Low Liquidity"
2016-04-04,35.8,0.0200000000000031,-3.91202300542799,0.000558503211393553,0.000558659217877182,0.000558503225911444,-7.49025016344405,352578125.8,9848551,48476,36239708647.9851,17091577226280.8,0,1,0.383719337588008,FALSE,7.25603329746996,TRUE,-6.30642516003001,"Low Liquidity"
2016-05-16,42.19,0.0100000000000051,-4.60517018598758,0.000236994904609672,0.000237022991230271,0.000236994905718824,-8.34747191191745,1026303687.83,24325757,136657,35269278978.6563,140251583067784,0.0377964473009227,1,0.37917955933474,FALSE,4.69878500949952,TRUE,-0.023638483556545,"Low Liquidity"
2015-08-03,20.29,0.0100000000000016,-4.60517018598794,0.00049273220004935,0.000492853622474202,0.000492732210018332,-7.61554471604675,201444760.62,9928278,52104,11920506268.5733,10496077807344.5,-0.10690449676497,1,0.377374452504824,FALSE,6.85883320347143,TRUE,-5.79277801107656,"Low Liquidity"
2020-10-21,540.98999,0.020020000000045,-3.91102350509281,3.70062300044498e-05,3.70062300044498e-05,3.70062300083518e-05,-10.20442428089,2965356022.67649,5481351,110023,333617393004.482,326257365682936,0,0,0.37485659275184,FALSE,3.53835176304831,TRUE,3.08131806445661,"High Liquidity"
2015-07-07,19.79,0.00999999999999801,-4.60517018598829,0.000505433409148244,0.000505305709954422,0.000505433419908385,-7.59009423953674,294006711.33,14856327,81547,15458097413.1422,23975365288827.5,0.0301511344577764,1,0.371787681788666,FALSE,3.50574470909113,TRUE,-4.46922438604403,"Low Liquidity"
2015-01-12,19.69,0.00999999999999801,-4.60517018598829,0.000507743082000407,0.000507872016251803,0.000507743092908353,-7.58553496092796,93887964.83,4768307,24830,7441461378.31911,2331238166728.9,0,1,0.360831402721778,FALSE,5.41759038000778,TRUE,-5.08421105799635,"Low Liquidity"
2015-03-23,22.71,0.0100000000000016,-4.60517018598794,0.0004404316229906,0.000440334654337365,0.000440431630110094,-7.72775533437304,241727056.8,10644080,51151,7343386581.22926,12364580682376.8,-0.0790569415042095,1,0.357980589326876,FALSE,7.21603223206015,TRUE,-4.75367080641063,"Low Liquidity"
2015-03-25,21.04,0.00999999999999801,-4.60517018598829,0.000475398145947136,0.000475285171102567,0.00047539815490083,-7.65135788419668,285383256.72,13563843,67685,4556248984.44362,19316165731093.2,0,1,0.357916931973199,FALSE,3.70164373734279,TRUE,-4.39046290761521,"Low Liquidity"
2015-11-03,28.5,0.00999999999999801,-4.60517018598829,0.0003510619624363,0.000350877192982386,0.000351061966041843,-7.95454780865026,268445205,9419130,54736,38387507877.8901,14693616740880,-0.0263523138347365,3,0.357575088271953,FALSE,5.54020975680734,TRUE,-2.52891204496146,"Low Liquidity"
2016-06-20,47.56,0.0200000000000031,-3.91202300542799,0.000420609884332348,0.000420521446593842,0.000420609890533274,-7.77380477967669,349291578.8,7344230,54704,19601392056.1229,19107646526675.2,0,0,0.354513676433132,FALSE,8.07025091873539,TRUE,-4.56341104218421,"Low Liquidity"
2016-06-29,46.65,0.019999999999996,-3.91202300542834,0.000429092469427076,0.000428724544480086,0.000429092476010862,-7.75383810046948,371952765.6,7973264,56086,22948983261.3998,20861342811441.6,0,0,0.354347063422517,FALSE,8.80018086119907,TRUE,-4.67150978728822,"Low Liquidity"
2017-02-06,117.31,0.019999999999996,-3.91202300542834,0.000170488449407519,0.000170488449407519,0.000170488449819928,-8.67684300652699,1486224438.55,12669205,76418,58758529493.7418,113574299145114,-0.0360843918243516,2,0.353599566491392,FALSE,3.83822656843372,TRUE,-0.312695493911378,"Low Liquidity"
2015-10-27,28.44,0.0100000000000016,-4.60517018598794,0.000351679268507176,0.00035161744022509,0.000351679272131644,-7.95279095644052,148077922.32,5206678,30643,210640835825.443,4537551773651.76,0,2,0.351306651335248,FALSE,4.68327931867376,TRUE,-2.58044729567896,"Low Liquidity"
2015-12-03,32.43,0.00999999999999801,-4.60517018598829,0.000308308925543333,0.000308356460067777,0.00030830892798539,-8.0844082647325,199976514.15,6166405,40150,92746214523.5021,8029057043122.5,0,1,0.348747170854169,FALSE,4.53258077279794,TRUE,-2.07950798880026,"Low Liquidity"
2016-11-04,67.57,0.0100000000000051,-4.60517018598758,0.000147983721790679,0.000147994672191877,0.000147983722061262,-8.81840827632162,555390939.3,8219490,59330,96502469536.3838,32951344428669,0.0481070235442364,1,0.348181291325192,FALSE,3.45874272672968,TRUE,1.23666745859102,"High Liquidity"
2015-03-18,22.87,0.00999999999999801,-4.60517018598829,0.000437158469945268,0.000437254044599826,0.000437158476907396,-7.73521478122401,236614941.08,10346084,54366,14358465965.7282,12863807886755.3,0,1,0.346961543203949,FALSE,3.70146399482443,TRUE,-3.91955899556773,"Low Liquidity"
2015-04-09,22.525,0.0100000000000016,-4.60517018598794,0.000443951165371879,0.000443951165371879,0.000443951172663493,-7.71979597305798,213668298.225,9485829,48415,9423214428.04573,10344750658563.4,0,2,0.346767572965177,FALSE,4.73684600009488,TRUE,-3.85087028763089,"Low Liquidity"
2015-08-28,22.73,0.0100000000000016,-4.60517018598794,0.000440044004400509,0.000439947206335309,0.000440044011501328,-7.72863580991487,182377155.36,8023632,45437,41363071824.5521,8286670808092.32,0,1,0.3443630355014,FALSE,4.52084743933337,TRUE,-4.01604155083437,"Low Liquidity"
